file	paragraph	score	chars	preview
149.《北京法源寺》广告词.txt	2	4	137	江述凡免费为我打“新光社”广播广告。我自拟一则如下：“《北京法源寺》是李敖写的第一部长篇小说。三十多年来，一般以为李敖是思想家、是历史家，其实李敖更是文学家。这本特立独行的小说，对话精彩、布局特殊，使你看了，会深刻的感到，原来这种小说才是真的小说。”（1992年2月25日）
150.赖宪沧.txt	3	5	82	宪沧初中和我一起参加台中市讲演比赛，他得社会组第一名。我是学校组第二名，第一名是四姐，代表台中女中得之。第三名是后来的四姐夫之弟张立纲得之。前三名都被“吾家”包了。
152.彭明敏声明.txt	4	5	225	可是，台湾政局最近的发展却偏离了应有的方向，法制的改革徘徊不前，使人失望，最令人忧心者，党审会竟以解散民进党相威胁，司法单位则对于台独言论一成不变的追诉审判，诸如黄华、郭倍宏、李应元、张灿鍙、王康陆、江盖世、林永生、许龙俊、邹武鉴、陈荣芳、陈婉真等人，依解严后及《惩治叛乱条例》废止后的正常尺度来看，无论如何都不构成“预备叛乱”、“首谋内乱”的条件。而民进党在《动员戡乱》终止后所提出的“台独自决条款”，更不应以“动员戡乱”时期的《人团法》加以处分。
152.彭明敏声明.txt	5	6	383	二二八事件及国民党长达四十多年的戒严统治，在台湾留下不少遗毒及历史阴影。当年情治单位滥权所铸下的罪行罄竹难书，相较之下，民间异议人士的不满及反对声浪，包括书生问政型的台独团体，已算极温柔敦厚了。然国府司法当局对诸如二二八元凶的刑责，以及戒严时期情治单位所犯无数罪行，一本宽大为怀，从无追究。但对反对党及海内外异议人士过去的一言一行却穷追不舍，务以深刻用法为能事，这种倒行逆施，在解严后已难理解，在《惩治叛乱条例》及《动员戡乱》废止后，更难理解。国民党司法当局及党内保守人士似乎认为有了刑法100条及《人团法》， 一切可以“依法处理”。殊不知解严的真谛就是要将所
152.彭明敏声明.txt	7	3	119	在此郑重呼吁国府当局以诚意兑现各种改革的承诺，顺应潮流废止刑法100条及《人团法》，释放所有政治犯，透过改革去自动消除戒严及“动员戡乱”时期所留下的遗毒。只有如此，朝野目前不必要的对立才能消除，台湾才能真正走出历史的阴影，展望光明的未来。
152.彭明敏声明.txt	8	3	77	这篇声明，把台湾走出历史的阴影的条件，列举得不够。例如“四人帮”后中共搞平反冤假错案，就是走出阴影的必要过程。台湾至今犹未及此也。（1992年2月26日）
152.彭明敏声明.txt	14	3	60	（一）黄华案：本人认识黄华几十年，一向对其钦佩。他有理想、有志气、有坚持，而且绝对反对暴力，主张和平主义，但竟被判重刑。
153.关于杨西崑的资料.txt	6	3	104	1947年，在前台大校长傅斯年引荐下，踏入外交圈成为我驻联合国代表团团长蒋廷黻专门助理的杨西崑，回首前尘，不胜唏嘘的说，“丢了大陆之后，早十年我们还能继续维持在联合国里的代表权，这全是靠蒋先生(指蒋廷黻)”。
153.关于杨西崑的资料.txt	7	5	211	在驻联大期间，非洲的殖民地及托管地风起云涌的要求独立，时在联合国托管理事会中服务的杨西崑，因为职务使然，有机会与非洲各国的领导者进行接触，当时由于我国丢了大陆，资源有限，杨西崑当时便诚恳对这些日后成为非洲各国总统、国王的领导者说，“我们的心总是和你们在一起，虽然现在我们的处境困难，若有不满意处，希望你们的谅解”，而这些当初来联合国请愿独立的非洲领袖们则与杨西崑建立友好私谊，这点，对日后杨西崑在非洲大陆的出击，甚有帮助。
153.关于杨西崑的资料.txt	13	5	121	在杨西崑率领农技团兄弟的辛苦耕耘下，一年一度中国代表权的表决结果中，非洲国家支持我者，愈来愈多，直至十一年后，1971年我国退出联合国时，非洲还有21国投票支持有关中国代表权的“重要问题案”。在那段维护联合国会籍的后十年当中，杨西崑功不可没。
153.关于杨西崑的资料.txt	14	4	164	在国际社会上获得“非洲先生”尊称的杨西崑，自踏入外交圈以来，似乎就注定与非洲结缘大半生。在外讲所所长办公室内，有一张经国先生偕同当时担任总统府秘书长张群，以及郑彦棻等重量级官员到中正机场迎接他返国的照片，物换星移之间，照片中迎接杨西崑返国的经国先生，以及国之大老张群、郑彦棻皆已逝世，然该照片却十足传述了过去政府对杨西崑的倚重。
153.关于杨西崑的资料.txt	17	3	136	大半生生涯与非洲事务相结合的杨西崑大使，受其父身教影响，在生活起居上秉持“量入为出”、“不断学习”的宗旨，杨大使曾向他夫人自嘲说，“我除了不会生孩子外，其他的事都能做。”有好几次访问非洲时，他只带了二件衬衫，衬衫脏了，就卷起袖子自己洗，还好那儿的气候热，不到一小时就干了。
153.关于杨西崑的资料.txt	18	3	147	“在中国人的社会里，就需要不停的学习。”杨大使如是说道。十八般武艺样样皆学的他，自然也曾亲自下厨过，而大使夫人当初在随大使驻节南非时，为了联谊使馆人员的情感，本来不会插花，也特别拜师学习，学成出师后，更传授给其他馆员眷属，借此一方面联系馆员眷属的情感，另一方面也潜移默化这些外交官夫人们的气质。
154.台大怪火案.txt	3	3	104	〔台北讯〕台大学生为纪念二二八主办的“台大二二八社区意识周”，由于四大活动内容敏感，本已引起有关单位侧目，昨日“正好”又发生活动中心被纵火案及八名学生涉及盗骨案，使二二八前夕的台大校园透着一股悬疑、诡谲气氛。
154.台大怪火案.txt	4	8	101	“台大二二八社区意识周”规划四大活动：一、演讲，由李敖主讲《谈蒋介石与二二八》；二、装置艺术展，由侯俊明在户外装置“怨魂”；三、黑名单摄影展；四、河左岸剧场演出以二二八受害者“张七郎”故事为主体的剧场。
154.台大怪火案.txt	5	5	79	在四大活动中，李敖演讲在活动中心的蒋公铜像前，而“怨魂”装置艺术却是无头演出，再加上张七郎一家惨案，难免让人联想到蒋公铜像是否会再继前次被戴高帽子后二度遭殃。
154.台大怪火案.txt	7	3	50	台大学风崇尚自由开放，这次的“台大二二八社区意识周”，使原本争议不休的二二八事件，更平添一小段事件。
154.台大怪火案.txt	8	3	113	〔记者江静玲台北报导〕台湾大学校本部学生活动中心昨日凌晨发生离奇纵火案，传言指出与该校学生自治团体所推出的“二二八社区意识周”活动有关，该校学生会表示，离奇纵火案发生后，令他们觉得平白被卷入一件莫名其妙的事件中，感到处理乏力。
154.台大怪火案.txt	9	3	78	据传言指出，台大学生活动中心的纵火案件，是该校学生自治团体在“二二八社区意识周”中的一出话剧里，将拖倒活动中心内蒋介石像，而引发保守派人士纵火，以阻止该事。
154.台大怪火案.txt	10	4	110	台大学生会在得悉此项传闻后，表示这次的“二二八社区意识周”中，唯一的戏剧活动“张七郎”是在台大校门口和傅钟前演出。至于在活动中心蒋介石铜像前举办的活动，只有一场由李敖主讲的《谈蒋介石与二二八关系》，旨在借此反讽演讲主题。
154.台大怪火案.txt	11	4	124	学生会会长赖中强表示，自从纵火案发生以来，参与“二二八社区意识周”活动的自治团体，莫不觉得被卷入一场莫名其妙的纷争中。但他强调，传言中的推断也不无可能，他们并不会推倒蒋介石像，倒是有可能某些有心人士欲打击他们的团体形象，并让二二八活动无法顺利举行。
154.台大怪火案.txt	13	3	134	台大学生活动中心昨天（23）凌晨遭人纵火，一楼穿堂部分及二楼学生社团办公室一片狼藉，校方表示，如有必要，将暂时封闭中心，停止使用一星期，使得“台大二二八社区意识周”的“敏感演出”之一，3月2日晚上由李敖在活动中心内蒋介石铜像前的《谈蒋介石与二二八》，可能无法顺利举行。
154.台大怪火案.txt	15	3	98	侯俊明的“怨魂”延续其以往对民俗素材与《山海经·刑天》意象的引用，蚩尤与黄帝大战后落败，被黄帝砍掉了头，但仍以双乳为眼、肚脐为口，继续奋战不懈。侯俊明据引这则神话以象征“不屈服的抗争”的顽抗意象。
154.台大怪火案.txt	16	3	119	此外，河左岸剧场将在二二八当天演出的行动剧：《穿过历史旷野与内室的……——关于1947年4月4日张七郎家族记忆的片段》，也被台大文学院以“五点半关门”为由，而必须新做动线规划。台大文学院两面楼梯的“‘特’ 黑名单现场”报导摄影展则已核准。
154.台大怪火案.txt	19	3	127	“台大二二八社区意识周”主办单位表示，鉴于当局刻意的掩饰下，绝大部分关于台大在二二八期间的资料均未能公诸于世，造成多年来台大社区对这段历史在意识上的空白。因此，该校各自治组织社团决定社区意识周，并将继之于3月初举办二二八系列座谈。（1992年2月27日）
155.《人民日报》论西藏.txt	2	5	102	新华社北京25日电：《人民日报》今天刊登一篇署名文章，驳斥了近来某些国外人士炮制的所谓“中国政府在西藏侵犯人权”的谎言，并指出，这些人的做法，实质上是想以人权问题为借口，最终把西藏从中国的领土上分裂出去。
155.《人民日报》论西藏.txt	3	3	108	文章说，那些跑到国外的分裂主义分子拼命鼓噪“西藏人权问题”，则是发泄他们对失去昔日的特权，和西藏广大农奴获得解放并享有公民权利的不满和仇恨，迎合和投靠国外敌对势力，为他们充当把西藏从中国分裂出去活动的急先锋、马前卒。
155.《人民日报》论西藏.txt	4	5	173	这篇题为《“西藏问题”不是人权问题而是维护中国主权问题》的文章说，近年来特别是最近一个时期，某些国外人士就所谓“西藏的人权问题”大做文章，说什么中国在西藏不讲人权，诸如“种族灭绝”、“镇压平民”、“毁灭宗教”、“迫害喇嘛”等等。一些人还不断在国际组织中提出所谓“西藏的人权问题”，企图向中国政府施加压力。这些做法是对西藏历史缺乏了解，歪曲了现实。
155.《人民日报》论西藏.txt	6	3	111	作为历史的见证人，作者指出，西藏绝不像某些分裂主义分子所说的那样，在和平解放以前是“一片圣土”，而现在则是一个“被糟蹋得不成样子”的地方。恰恰相反，旧西藏是一个政教合一、一些享有特权的高级僧侣实行专制统治的封建农奴制社会。
155.《人民日报》论西藏.txt	8	4	116	作者亲身经历了西藏新旧两个社会，对西藏的社会状况曾进行过广泛、深入的调查。他在文章中说：“铁一样的事实证明，在旧西藏，绝大多数藏民连起码的生存权都没有保障，何论享有其他人权？旧西藏罪恶的人权纪录是任何人精心编造的谎言所无法遮盖的。”
155.《人民日报》论西藏.txt	11	4	182	文章在追溯西藏的历史时说，早在13世纪初，元朝实现了包括西藏在内的全国大统一。从此，西藏正式成为中国领土的一部分，西藏民族成为中华民族大家庭的重要成员。从那时开始，直至今日，历代中央政府对西藏地方一直行使主权。所谓“西藏独立”，是中国近代历史上帝国主义侵略的产物。显而易见，西藏分裂主义分子和国外敌对势力鼓吹“西藏独立”，是毫无法理和历史依据的，是根本站不住脚的。
155.《人民日报》论西藏.txt	16	3	82	新华社北京28日电：中国的一位知名藏学家今天在这里说，用国际法来讨论西藏问题是张冠李戴，这就如同用国际法讨论美国联邦政府与美国印第安人的关系一样，是“弄错了对象”。
155.《人民日报》论西藏.txt	18	4	54	他说：“可以肯定地讲，自元代起，这三大区域在政治上没有形成过一个完全统一的独立国家，而一直是中国的一部分。”
155.《人民日报》论西藏.txt	21	3	80	格勒指出，现在西方有一些“关注”西藏问题的人，他们讨论西藏的“人权”、“地位”、“自由”等问题时，都有一个“难言之处”，这就是过去西藏封建农奴制度下的人权状况。
155.《人民日报》论西藏.txt	22	3	73	他说，达赖喇嘛在1990年欧洲议会举行的一次会议上，也避而不回答关于1949年前，西藏实行的封建农奴制问题，因为他们在西藏的统治纪录也是如此拙劣。
155.《人民日报》论西藏.txt	24	5	110	格勒说：“只有在1959年以后，随着西藏民主改革的进行，昔日广大的农奴第一次翻身当家做主，获得了真正的人身自由，获得了土地、牲畜等生产资料和生存权利，每个藏民才享有公民权、选举权和被选举权、宗教信仰自由权、结婚自由权。”
155.《人民日报》论西藏.txt	25	6	56	他强调说：“是中国共产党和社会主义制度，使西藏人第一次获得了当家做主的历史地位，和参与自己管理自己的政治权利。”
155.《人民日报》论西藏.txt	26	3	148	格勒现任中国藏学研究中心社会文化所副所长兼人类文化学研究室主任。他于1986年获中山大学人类学博士学位，从而成为中国第一位获得博士学位的藏族学者。他的主要论著有《甘孜藏族自治州史话》、《论古代藏族文化的起源、形成与周边民族关系》、《藏北牧民》等。他曾多次出访欧美诸国，参加国际学术会议和学术交流。
156.海峡两岸二二八.txt	2	3	102	中新社北京2月27日电：值台湾“二二八”事件四十五周年之际，居住在北京的台湾籍人士今日在此间人民大会堂举行集会，呼吁国民党当局彻底公开该事件有关材料和真相，公布殉难名单，抚恤其家属，以告慰殉难者在天之灵。
156.海峡两岸二二八.txt	8	4	81	中新社北京2月27日电：在京台籍人士蔡子民、张克辉今天表示，目前国民党当局对“二二八”事件的态度有所转变，第一次承认国民党军政首长对事件处置不当，这是值得欢迎的。
156.海峡两岸二二八.txt	9	3	221	在今天下午此间举行的首都台胞纪念“二二八”起义四十五周年座谈会上，台盟中央主席团主席蔡子民发言指出，今年台湾当局决定建立“二二八”事件纪念碑，提出一百万字的“二二八”事件研究报告，较详尽地反映了事件发生的背景、抗争过程和派兵镇压、滥杀，造成历史悲剧的情形，有认错之意。但他认为，令人遗憾的是许多关键性资料仍有隐藏。他呼吁国民党彻底公开“二二八”事件有关材料，进一步揭开“二二八”事件真相，辨明是非；公布“二二八”殉难者名单和下落，抚恤其家属。
156.海峡两岸二二八.txt	10	3	143	全国台联会长张克辉说，由于四十多年来台湾国民党当局对“二二八”一直采取回避态度，少数“台独分子”乘虚而入，歪曲“二二八”的奋斗目标，把台湾人民反对国民党独裁专制、贪污腐败、省籍歧视和打内战，要求民主自治的爱国民主运动，硬说成是台湾省籍与外省籍的矛盾，阴谋达到把台湾从祖国分裂出去的目的。
156.海峡两岸二二八.txt	11	3	125	张克辉指出，台湾是中国不可分割的神圣领土，台湾人民热爱祖国的深厚感情，两岸人民血浓于水的骨肉关系，两岸人民为祖国统一而英勇斗争的光辉历史，绝非少数“台独分子”所能割断。他表示，纪念“二二八”，反对和抵制“台独”逆流的最实际的行动，是两岸同胞团结起来。
156.海峡两岸二二八.txt	12	3	76	以上是北京方面有关“二二八”的活动。其中最可注意的，是他们指出由于国民党多年来一直回避“二二八”，少数“台独分子”才“乘虚而入”，这一因果论，至为凸显。
157.在民主基金会讲话.txt	4	5	62	午与陈兆基、陈绥民吃饭。陈绥民说：“在大陆见到熊向晖，老交情还是老交情啊！”陈兆基说：“可是，二十年前若见到，早给干掉啦！”
158.金兰俗务尾声.txt	2	4	132	金兰大厦CD座“独立”后，他们的“伪组织”开始内讧，已濒于瘫痪，三位理事，三分之二均自行布告辞职。他们找到张福淙，要求与ABEF座重归统一。福淙商之于我，我说要走也是他们，要回来也是他们，既然集体签名走的，要回来也得有“尊重中央”的表示才成。我乃写交福淙条件如下：
158.金兰俗务尾声.txt	10	3	84	前天福淙回话，因CD座自订章程把他们自己捆死，事事要全体四分之三通过才能动弹，所以一时转不过来。我乃于今晚召开ABEF座住户大会，选出张福淙为主任委员，自此卸下此职了。
