file	paragraph	score	chars	preview
182.吴丰山主持的黄色广告.txt	4	3	50	二、“1992新潮休闲拥抱着我什么话都不用再多说专线：3256286。”——李敖按：此非应召站而何？
182.吴丰山主持的黄色广告.txt	5	3	46	三、“豪杰力美男师护肤解劳品味服务24H外出5911512。”——李敖按：此“午夜牛郎”也！
182.吴丰山主持的黄色广告.txt	6	3	51	四、“休闲透明看得见对对碰TEL.3214635、3214512。”——李敖按：“透明看得见”的什么？
182.吴丰山主持的黄色广告.txt	7	3	49	五、“别人不够看！你来试试看！技痒专线5642690、5624650。”——李敖按：“淫技”传售。
182.吴丰山主持的黄色广告.txt	8	4	66	六、“前后大幅开放；上下齐步开弓。左右犹能逢源；纵横皆能享受！5165286。”——李敖按：“前后”、“上下”、“左右”、“纵横”！
182.吴丰山主持的黄色广告.txt	9	4	91	七、“迷人—风华绝代、真诚—服务亲切、挑逗—若隐若现、忘我—缠绵快活，集神秘、大胆于一身让您流连忘返——请于晚上8点后速洽5035102、5039013。”——李敖按：“性话”绵绵。
182.吴丰山主持的黄色广告.txt	10	3	36	八、“挑起你的性趣，调情预约5681617-8。”——李敖按：以报挑之。
182.吴丰山主持的黄色广告.txt	11	3	48	九、“莱茵茶艺咖啡软玉温香抱满怀触摸的感觉真好闻香专线7112100。”——李敖按：触功加嗅功。
182.吴丰山主持的黄色广告.txt	12	3	82	十、“不是王牌不登场袒裎相见拆真招神秘刺激大开界酒国英雄尽管来3115958、3115974。”——李敖按：“袒裎相见”自胜“若隐若现”。（1991年12月10日）
185.熊式一死了.txt	2	3	187	报载：“以王宝钏一剧‘令英国人流泪’的戏剧大师熊式一先生，本年8月2日离台，飞赴大陆北京。熊氏年近九十，此行系为探视其散处各地之五个子女，现在北京外语学院执教之熊德聣教授为其长子。熊氏抵北京后身体状况正常，不料8月20日发病，开始昏睡，但经医院检查心肺正常，熊公自信心甚强，认为没病，后来验血，发现白血病晚期（血癌），9月8日正式住院抢救一周无效，终于9月15日与世长辞。”
186.“引清兵入关”？.txt	4	3	157	至于国民党说我们的主张会招致中共的武力犯台，那不但是失掉执政党应有之立场，而且有“引清兵入关”之嫌。众所周知，中共基于美国前驻北京大使李洁明先生所批评的“过时主权观”，不承认台湾有独立自主的主权，声称台湾只能是其“地方政府”，并一再恫吓台湾若不在这一前提下走上谈判桌，将“不排除武力解放”台湾，这样的恫吓不自今始。
186.“引清兵入关”？.txt	5	5	76	“引清兵入关”一句，是比拟不伦的。当时的清兵，对明朝中央政府而言，只是“地方政府”的部队。而国民党今日乃十足的“地方政府”，它若引兵，是引中央部队入关。
186.“引清兵入关”？.txt	7	3	149	民进党式台湾人玩政治，就这么好笑。每次都不用大脑，叫出一个口号来中风疾走。今天是“总统直选”、明天是“公民投票”；一阵子是号召“重返联合国”、一阵子是严防“引清兵入关”……口号喊得爽，可惜全无可行性，也根本不切实际。这些浑人，光靠口号就可自淫自慰，其愚真国民党望尘莫及也！（1991年12月11日）
187.登广告自曝其矛盾.txt	4	5	246	除了国民党内那批还想利用“我国主权及于中国大陆与外蒙古”这一怪诞神话，来维护威权统治体制下既得权力的保守力量外，台湾两千万人民，乃至世界各国，都很清楚，经过一个世纪的分隔，在不同的政治、经济、社会及历史经验下，台湾与中国已经发展出各自特有的属性及国民意识，两者之间已经形成愈来鲜明的、独立存在的身份，用美国在台协会理事主席白乐崎先生在今年7月间一次演说中所用的话来说，“分离的台湾身份”愈来愈鲜明。这是存在在那里的、不可抹杀的事实。换句话说，台湾实质上的独立是一个愈来愈明显、客观存在的事实。
187.登广告自曝其矛盾.txt	5	3	105	既然“独立”已是“客观存在的事实”，那么整天吵着还要“台独”“台独”的人，岂非“脱了裤子放屁”？可见在逻辑上，他们的举动，就是自我矛盾的。这批人头脑这样坏、思考能力这样糟，还玩政治呢！（1991年12月11日）
188.李镇源的可鄙.txt	2	3	103	许强医师台大医院前身台北帝大医科第一届毕业、日本九州帝国大学医学博士，曾任台大医学院内科副教授，并兼附设医院第三内科主任，1950年因“意图破坏国体，以非法方式颠覆政府”，被国民党政权枪决，当时才三十七岁。
188.李镇源的可鄙.txt	3	4	82	台大医学院、医院昨晚举行一场为历史做见证的“许强医师追思会”，许强家属、后代及当年的同学中研院士李镇源、同案难友苏友鹏医师等等近三百名医界人士集聚一堂，向许强致敬。
188.李镇源的可鄙.txt	4	7	110	报上说：李镇源表示，许强是台湾很优秀的医师，他个人深受许强耿直、有正义感的人格所影响。许强是关心国是，并没有要推翻政府，却被以《刑法》第100条入罪、枪毙。李镇源表示，能在“世界人权纪念日”追悼许强的贡献，他感到很欣慰。
188.李镇源的可鄙.txt	5	4	130	我却觉得李镇源很可鄙。若说许强的耿直、有正义感的人格影响了你，为什么你拖了四十年才发生“效果”？四十年间，为什么你一路做懦夫？你的勇气，不发生在国民党黑暗作恶之时，只发生在国民党“洗面革心”之后，这种勇气与时机，未免配合得太安全了吧？（1991年12月11日）
189.刘捷与《黑龙江百科全书》.txt	2	3	114	收到大陆出版《黑龙江百科全书》一厚册。内附刘捷先生给我的信。这部书，编得巨细不遗，很不错。足见刘捷他们用力之深。只是装订得太怪了。——书背不烫金却贴书名胶纸，外面又加个不伦不类的函装，看起来非常不相称。（1991年12月11日）
189.刘捷与《黑龙江百科全书》.txt	7	3	188	那是1988年秋，我去外地组稿，在车站上买到一部《台湾三十年1949-1979》，书中有一段专门介绍您和《文星》，给我留下深刻印象，知道您出生在哈尔滨。后来我在台湾出版的《环华百科全书》中，看到您是吉林扶余人，使我感到茫然。直到友谊出版公司出版《我将归来开放——李敖作品选》，看到您的自传，才把事情弄明白。当时正准备向植字车间发稿，遂匆忙写了一段文字，如有不确之处，尚望见谅。
