id,book,round,status,title,source_file,source_heading,source_heading_line,source_line_start,source_line_end,char_count,text_sha1,story_text
"LZZYHY207","李敖自传与回忆","extract_round1","needs_proofread","《大义觉迷录》","013.我最难忘的一段洗脑.txt","《大义觉迷录》","17","19","23","666","6457cc3bc2f633cfdfa96853f05abacb94086586","    《东华录》雍正七年（一七二九）九月里，有这样的记录：“以曾静等口供及历次所降谕旨，刊刻《大义觉迷录》，颁行天下。”在《谕旨》中，雍正皇帝说：

    况若逆贼吕留良等，不惟于我朝之善政善教大经大法，概为置而不言，而更凿空妄撰、凭虚横议，以无影无响之谈，为惑世诬民之具，颠倒是非、紊乱黑白，以有为无、以无为有。此其诞幻涛张、诳人听闻，诚乃千古之罪人，所谓悯不畏死，凡民罔不憝，不待教而诛者也！非止获罪于我国家而已，此等憸邪之人，胸怀思乱之心，妄冀侥幸于万一，曾未通观古今大势。……但憸邪昏乱之小人如呂留良等，胸怀悖逆者，普天之下，不可言止此数贼也！用颁此旨，特别训谕。……若遇吕留良、严鸿逵、曾静等逆天背理、惑世诬民之贼，而晓以天经地义纲常伦纪之大，使愚昧无知、平日为邪说陷溺之人，豁然醒悟，不至遭天谴而罹国法，此乃为世道人心计。岂可以谓之佞乎？天下后世，自有公论。著将吕留良、严鸿逵、曾静等悖逆之言及朕谕旨，一一刊刻通行，颁布天下各府州县远乡僻壤，俾读书士子及乡曲小民共知之。并令各贮一册于学宫之中，使将来后学新进之士，人人观览。倘有未见此书，未闻朕旨者，经朕随时察出，定将该省学政及该县教官，从重治罪，特谕。

    《大义觉迷录》的主题有三个：第一是封建问题的辩论，第二是民族（夷夏）问题的辩论，第三是皇帝私德（杀兄、囚弟、乱伦）问题的辩论。在辩论内容中，皇帝是高姿势的“晓以大义”，曾静是低姿势的“深知悔悟”。曾静在狱中，口口声声自称“弥天重犯”，最后，雍正皇帝认为曾静“思想已改正”，把他放回湖南，宣布宽大结案。"
"LZZYHY208","李敖自传与回忆","extract_round1","needs_proofread","老子不杀儿子杀","013.我最难忘的一段洗脑.txt","老子不杀儿子杀","25","27","39","1047","64cb8289ed74184e48f5b94284d9d35c6f2beedf","    雍正皇帝的宽大结案，最后表现在他对曾静的“保护”里。《东华录》雍正七年（一七二九）十月有这样的记录：

    上年此事初发之时，……令侍郎杭奕禄、副都统海兰前往湖南拘曾静到案，明白晓谕，逐事开导，……而伊始豁然醒悟，悔过感恩，其亲笔口供不下数万言，皆本于良心之发现，而深恨从前之误听浮言，遂萌悖逆之念，甘蹈赤族之诛也。……

    且朕之宽宥曾静，非矫揉好名而为此举也。……昔我皇考时时训诲子臣曰：“凡人孰能无过，若过而能改，即自新迁善之机。”……朕祇承圣训，日以改过望天下之人。盖过大而能改，胜于过小而不改者。曾静可谓改过者矣！朕赦曾静，正欲使天下臣民，知朕于改过之人，无不可赦之罪，相率而趋于自新之路也。……曾静等系朕特赦之人，彼本地之人，若以其贻羞桑梓，有嫉恶暗伤者，其治罪亦然；即朕之子孙，将来亦不得以其诋毁朕躬，而追究诛戮之。

    这是明白宣示，大家不得歧视曾静，也明白告诉未来的皇帝，不许追究曾静、不许弄坏他这块“感化教育”的样板。可是，六年以后，雍正皇帝死了，他的儿子乾隆皇帝一上台，就把曾静给抓回来。《东华录》雍正十三年（一七三五，雍正死在八月，所以这年仍用雍正年号）十月，乾隆皇帝宣布说：

    曾静大逆不道，虽置之极典不能蔽其辜。……夫曾静之罪不减于吕留良，而我皇考于吕留良则明正典刑，于曾静则屏弃法外。以吕留良谤议及于皇祖，而曾静止及于圣躬也。今朕绍承大统，当遵皇考办理吕留良案之例，明正曾静之罪。……著湖广督抚将曾静张熙即行锁拿，遴选干员解京候审，……其嫡属交地方官严行看守，候旨。

    两个月后，曾静虽然有先朝皇帝“朕之子孙，不得……追究诛戮”的保证，但是乾隆皇帝还是把他杀了。乾隆皇帝的理由之一是：当年我爸爸（皇考）不杀你，因为你当年只骂了我爸爸，没像吕留良那样骂了我爸爸的爸爸（皇祖）。我爸爸能够原谅你骂他，但现在他死了，他也变成皇祖级的了，所以“当遵皇考办理吕留良案之例”，以骂了我爸爸的罪，要重新核算了。就这样的，乾隆皇帝砸掉了统治者的“感化教育”的样板！——手上拿刀的人，是没有信用的！

    乾隆皇帝不但杀了曾静，并且在两年后（乾隆二年，一七三七），还“缴销”（变相查禁）他老子的《大义觉迷录》。因为他终于发现，这种“刊刻通行、颁布天下”的宣传品，其实是很拙劣的，它不但驳不倒政敌，反倒有越描越黑的危险、有变相流传自己丑事的危险。当年雍正皇帝想“天下后世，自有公论”，但是，公论如何能站在统治者那边呢？天下哪有御制的公论呢？"
"LZZYHY209","李敖自传与回忆","extract_round1","needs_proofread","国民党的“仁爱”","013.我最难忘的一段洗脑.txt","国民党的“仁爱”","41","43","47","768","b548c2951e9b374e6d1bfd27ee794aa9878cf642","    在雍正皇帝这种邪门儿以后两百年，国民党变成了当今圣上。国民党的基本意识型态是很复杂的。它包含了半吊子的中国传统经典思想、也包含了半透明的中国下层愚民思想、还包含了半瓶醋的西方和日本的近代思想。……它是这些思想的大拼盘，既半生不熟、又半新不旧。其中“感化教育”的思想，国民党有一个连他们自己都弄不清楚的师承，就是雍正皇帝。国民党对政治犯的态度，除了枪毙以外，在关人之余，老是妄想“感化”异己，妄想达到雍正皇帝那种“豁然醒悟，悔过感恩”的大效果。国民党大将陈果夫，曾有文章论“感化教育”，他说：

    有些思想不正，性行恶劣的人，做出扰乱社会秩序，侵害他人生活的事，自然是政府所不能容许的。因为政府不仅要维持社会秩序，保障人群生活；同时也有使每一个国民都不作扰乱社会秩序与侵害他人生活的事的责任。所以政府处罚犯罪者，一方面为了社会秩序与人群生活；另一方面对于犯罪者的本身，除非罪大恶极者，迫不得已，须处以极刑，期收“惩一警百”之效而外，也应该使他受过处罚之后，能“收心做好人”，就这两方面说来，国家惩戒犯罪，全是出于“爱人”的动机，并非由于“恨人”。所以我们对于罪犯，应该使他知过，尤其应该使他知过必改。我们旧日社会上有一种风气，就是大家对于犯罪者，都深恶痛绝，敬而远之。这种恶恶的心理，不可谓坏；可是由于这种风气的结果，使犯罪过者，每每为社会所弃绝。平常的人不愿和他往来，于是他更日与小人为伍，致令他永远沉沦于罪恶之渊薮中，永远为大众所怨恶的人，无法自拔。这也可说是盗匪奸邪，所以永难绝止的原因之一。以后这种风气，应该有所矫正，应该一变怨恶之心而为怜爱之心。我们的三民主义，本是根源于“仁爱”！感化教育也都是以“仁爱”为出发点。（《陈果夫先生全集》第一册，页八〇）

    就这样的，国民党的“仁爱”，便向中国人大张旗鼓了！"
"LZZYHY210","李敖自传与回忆","extract_round1","needs_proofread","“难免流入空洞”","013.我最难忘的一段洗脑.txt","“难免流入空洞”","49","51","63","1926","f3612ecd3e72c3a1465974ca44f84b76ca7a8dec","    国民党首先大张旗鼓的对像是共产党。国民党抓到共产党，枪毙剩下的，就送到各地的“反省院”，饱沐国民党的“仁爱”。关于反省院，黄宝实在《闲话往事》里有《反省五年》专章，写得很实在，黄宝实说：

    曾子曰“吾日三省吾身。”……曾子用一个省字，现代用语便不同了，省上加一个反字，而且成了机关——反省院。反省院是民国二十二年设立的，原定九个省区，在某省即称某省反省院，以感化共产党之判处徒刑执行满三分之一而行状善良者。开始由高等法院院长兼任院长，下设训育、管理、总务三科，科置主任或称科长，训育员二三人，视反省人之多少，相当于监、所之教诲师；管理员若干人，相当于监、所之看守（林佛性长司法行政部时，接纳我的建议，监、所看守，改称管理员，看守之名遂废）。旋改院长为专任，经国民党组织部提请司法行政部任用。所以，反省院有两个主管机关，一在党部，一在政府。七月，我奉命接办湖北反省院，同时发表者，为山西反省院长武誓彭，山东反省院长陈蕴奇，河南反省院长黄凯，安徽反省院长曾三省，江西反省院长范争波（后改称行营感化院），江苏反省院长刘幕宇（云），浙江反省院长牟震西，福建反省院长赵伟民；其后又设立首都反省院，以调查科江南廖家楠为院长，规模设备，甲于各院，共成十所反省院。（廖字南才，为留法农学、法学双衔博士。）除曾三省以粤人长晥院外，其余鄂、晋、鲁、豫、赣、苏、浙、闽各院，皆以本省人为院长。

    反省人的训，是依其教育程度，分别编组，予以反省教育，但程度至为不齐，从文盲到留学莫斯科。各院各自为政，并无统一教材。反省满六个月，即提付评判委员会审议准予出院或继续反省，如学校之毕业或留级。评判委员会由反省院长暨三主任、高等法院推事检察官各一人，及国民党省党部调查室主任组织之，开会时，以院长为主席。当时湖北高等法院院长为前大法官山东史伊源（延程），首席检察官为江苏钱六皆（谦），经常出席评判会议的推事是江苏李舜卿同学，检察官是江陵将王惺三，调查室主任为故立委松滋熊东皋。出院反省人必须发表共同反共并脱离共党的宣言，个别签名，刊诸报纸。鄂院并制作一种反省人经历清单，粘贴像片，送原籍县政府请继续注意其行动。但在户籍办得并不确实或根本未办，国民身份证亦未施行的当日，反省人原籍县政府肯不肯协同？有无人力足以贯注？反省人出院后，是否径回原籍？以及原籍是否清平？甚至会不会引起反感，以为你反省院将共产党并未训好，即轻易要我县政府继续注意，这又算哪一门？在在都是问题。所以，反省院的这种构想，难免流入空洞。

    凭什么“感化”别人？

    黄宝实又说：

    其次，谈到反省人的训，并不是一件轻而易举的事。当然要以三民主义思想为训育方针，可不能“打莲花落”。因此，首先得充实自己，换句话说，要反省人改悔，转变，得先从理论上折服他。二十一年我当上海社会局挂名秘书时，陈独秀被逮捕了，它的书刊是交我审查的，我遂得尽窥共产党干部派与反干部之书籍，五光十色，见所未见。后来回鄂，复获邑人选学家故翰林蔡甸周贞亮（之翰）（曾在国立武汉大学授文选学）所藏粤雅堂棉连纸十三经注疏，及五局（金陵、淮南、江苏、浙江、湖北）合刻官堆纸仿殿本二十四史，于是发愤大做曾子“吾日三省吾身”第三省“传不习乎？”的工夫，终日读书。这样的“发心”，也是先伯父的影响。他除了潜心佛典，真个是一无所染。我更听熟了“一行作吏，此心全非”的训诫，所以总求免作俗吏。湖北反省院经常保持一百到一百五十名反省人，分甲乙丙丁四组授课，除训育主任训育员固定蒞讲外，纪念周、纪念日及出院式，都由我担任精神讲话，程度深浅适中，内容力求充实。我在民国二十二年七月接湖北反省院长，二十六年五月交卸，前后五个年头，就反省人笔记，编成三十二开本一百二十面的湖北反省院精神讲话第一集。可以说在这一段期间，我方始读了几本书，略知为学门径，并尝到读书的乐趣；不待老师的监临督责，而做到了“古之学者为己”。至今翻阅起来，自审尚无若何悖谬之处。七七抗战开始了，接着释放政治犯，全国十所反省院，亦一律撤销。不过，其它各地院长，皆与反省院相终始，而接替我的湖南郭良牧，才当了几个月院长。就中刘云、黄凯也叛附汪精卫了。现在，反省院长之在台者，惟南才、誓彭、三省与我四人耳。今若检讨反省教育是成功或是失败？应该说政略之配合与刑事政策是成功的，人事配备上，则不无可议。

    黄宝实前面说的这些，都显示了他虽主持反省院工作，但他自己，也不过是五年间“方开始读了几本书，略知为学门径”，以这样的程度，又如何“要反省人改悔，转变”，“从理论上折服他”呢？黄宝实提到他审查陈独秀的书刊，但陈独秀是黄宝实的老师，黄宝实又何能青出于蓝呢？"
"LZZYHY211","李敖自传与回忆","extract_round1","needs_proofread","“这才原形毕露”","013.我最难忘的一段洗脑.txt","“这才原形毕露”","65","67","73","821","f2aff7cd902dab3ddcb181e5dd5cea641ffba488","    黄宝实说“今若检讨反省教育是成功或失败？应该说政略之配合与刑事政策是成功的，人事配备上，则不无可议。”其实这话说得是太含蓄了的。黄宝实和我爸爸李鼎彝是北京大学同期学生，都是一九二〇年进北大，一九二六年毕业的。到台湾后，在台中相识。他是监察委员，在他死前，偶尔同我吃饭，从他口中，我知道所谓反省教育，根本就是失败了的，这种失败，当然是国民党好为人师的失败。这种失败，本身有它先天的不能成功性：你把人关起来“仁爱”他，“仁爱”得不满你就期满不放“继续反省”，出院时“必须发表共同反共并脱离共党宣言”，还要“个别签名，登诸报纸”来臭他、羞辱他，……这种“感化”，又有何效果呢？又如何能化解敌人——心悦诚服的化解敌人——呢？

    结果呢，黄宝实做了反省成败的最佳范例：

    湖北反省院有个最为突出的反省人，就是具备汉奸共党身分，伪装国民党忠实同志的情报贩子袁学易袁殊。二十一年我在上海就认识他，常常奔走于我和我的朋友之门。他是以共产党和日本军阀的情报卖给故局长吴醒亚，暗中则以国民党和共党情报卖给日本军阀，又以国民党和日本军阀的情报卖给共产党。表面上，好像遨游于国民党、共产党、日木军阀三角间，而本质即是共产党。他终于以共产党、汉奸双重罪名判处徒刑，在南京监狱执行。他是湖北蕲春人，其父袁晓岚，由于舐犊情深，请故中央委员蕲春方子樵（觉慧）活动移湖北反省院反省，并持方子樵的介绍信，请我多予教训。袁学易解到了，我仍旧以老朋友待他，以为他是“白相人”一类，没有什么了不起的关系。一期（六个月）出院，他的朋友摄影记者王瑞麟胖子，特到武昌欢迎他出院，并摄制纪录片。抗战时，他是汪伪组织中的文化工作要员，迨共党攻占上海，他的工作和地位，更为重要，这才原形毕露。如此，得一论断，共党之求掩护，既不惜千方百态，身分“矛盾”，是随时可以“反”“合”的。

    看到了吧？真的政治犯就是真的“顽劣份子”，任你国民党怎么“感化”，也是徒劳无功的！"
"LZZYHY212","李敖自传与回忆","extract_round1","needs_proofread","“感化”龚大炮失败","013.我最难忘的一段洗脑.txt","“感化”龚大炮失败","75","77","81","931","5ad9b2af797dc77b6cd378e1f49056138633f5d9","    —九四九年国民党逃到台湾后，好为人师的“感化教育”一直在大脑里发酵。国民党认为虽在主战场上被敌人打败，但在副战场上逮到几个零星的敌人予以“感化”，显然会有一种自慰的快感。因此，在“感化教育”上，国民党开始痛定思痛、精益求精。首先，他们抓到一个特大号政治犯来实验，此公就是龚德柏。龚德柏字次筠，外号“龚大炮”，湖南泸溪人，是中国最有名的老报人。他远在一九二一年就做了华盛顿会议中国代表团随员，后来办《国民外交杂志》、《东方时报》、《中美通讯》、《世界日报》、《大同晚报》、《革命军日报》、《申报》、《救国晚报》、《救国日报》。勇气之大、笔锋之锐，中国报人中无出其右。国民党在一九五〇年三月，以“公然毁谤政府”、“与叛逆程潜勾结”等罪名，将他下狱，后来予以“感化教育”。据一九五五年四月五日，国民党总裁《在国父纪念月会中讲述保障人权及言论自由问题》讲词中所述，六十老翁龚德柏被“感化”的成绩如下：

    龚德柏本是力主抗日的一人，政府对他原极重视，他在三十八年五月来台后，六月又赴香港，据报与叛逆程潜勾结，政府对于此种报告，虽加注意，原未深信，不料其于九月间重来台湾后，竟到处对军民作反动宣传，尤其在陆军大学演讲，公开毁谤政府，并指对日抗战是我政府首先发动，最高当局为顾全个人名利所决定，并指责政府未提前与日本议和为失策，尤其认为剿匪政策，犯了重大错误，其他各种谬论，不仅摇动人心，而且为共党张目，如任其流播，实足颠覆政府，动摇国本，与前获报告相印证，情节显然，乃于三十九年三月间，加以拘捕，这种防止反动的措施，自然是十分必要，但治安机关念其过去于抗战宣传，曾有贡献，仅依戡乱时期检肃匪谍条例第八条第二款的规定，予以交付感化的处置，乃迭据感训所长报告，龚德柏在所毫无悔改之意，种种荒谬言论，均存有纪录可查，治安机关检核感训考核报告，其思想言论，尚无悔悟，故迄今尚在继续感化之中。

    这一“继续感化”，前后拖了七年，龚德柏六十七岁了，仍然“毫无悔改之意”，国民党毫无办法。最后，只好放他出来，还给他补上了国大代表。他在一九八〇年死去，活了九十岁。国民党幸亏有眼光、识时务，及早把这老顽固放出来，否则“感化”到九十岁，仍不悔改，岂不累死人也丢死人哉？"
"LZZYHY213","李敖自传与回忆","extract_round1","needs_proofread","“感化”于氏兄弟落败","013.我最难忘的一段洗脑.txt","“感化”于氏兄弟落败","83","85","113","1231","56a41344d9d35b0864b270eb54fafd058322869e","    国民党“感化”龚大炮失败后，仍不死心，还要找特大号政治犯来实验。这时国民党的“感化教育”已经从大陆时代的一期半年延长为一期三年，并且为了实验的效果，把“生产教育实验所”改名为“仁爱教育实验所”（“仁爱庄”），地点设在台北县土城乡仁爱路二十三号。为了加强为人师的师瘾，国民党把所有政治犯都称做“同学”，请教授级的国民党或国民党同路人来上课。上课按程度分班，类似军营生活。三年期满后被“仁爱”得不够的，再延长三年，再不行再延长，没完没了。

    到了一九七〇年，国民党机会来了。菲律宾马尼拉《华侨商报》的头子于长城、于长庚，因为被菲律宾政府整，于宣布戒严后，在八月十四日，以“传播共产党宣传之罪名”，给押到台湾来。国民党把这两个烫马铃薯不敢判重刑，就给交付“感化”。三天后（八月十七日），警总军事法庭就完成判决。那时于长城五十三岁、于长庚四十七岁。前者“感化”二年，后者“感化”三年。

    为了优待也为了隔离，“仁爱教育实验所”特地为于氏兄弟开了专班，另盖花园洋房一幢，外加围墙，独立于“仁爱庄”的庄园之中。国民党使出浑身解数，一一把国民党或国民党同路人以轿车请到现场，为于氏兄弟“洗面革心”。其中有钱穆、曾虚白、胡秋原等等。同时在生活上，对于氏兄弟也备极优待。据一九七〇年九月十八日合众国际社报导：

    于氏兄弟被判因传播共产党的宣传而有罪，这项罪名依中华民国现行军法，将被处七年以上的徒刑。

    但军事法庭同时找出宽恕他们的理由，因为他们出生并成长在外国，所以他们“无法了解他们祖国的情势”。

    于氏兄弟住在一所感化所的新套房中，面对着一个莲花池。

    今天的这项访问，是在他们所住的两间房子的套房中的起居室里开始的。这所套房中有一个白瓷砖的浴室，自动热水器，一架十九吋的电视机和冰箱——这两件东西都是特别为他们买的——另外还有一张沙发和椅子。

    这项访问于一小时半后，在该感化所花园中散步的情况下结束。那个花园中有棕榈树和热带花草。

    他们俩，面对面的坐在一个摆在这间十五呎长十呎宽的房间中间的书桌边，这个书桌面对着一个有窗帘的窗户。

    于长城在一九七二年八月十六日“感化”期满，国民党大力宣传“于长城昨开释”、“由衷感激政府妥善照顾”（一九七二年八月十七日《中央日报》）。可是，“感化”的成绩，在一九七三年六月二日的中央社马尼拉专电中，我们才获得了真答案：

    菲律宾移民局长雷耶士对中央社记者透露：前马尼拉《华侨商报》社长于长城，已确实加入共党驻联合国“代表团”工作。

    雷耶士局长是在马可仕总统的一次游艇宴会上对中央社记者作上述透露。

    这位菲国移民首长说，于长城在台北接受感化教育期满赴美不久，即加入共党驻联合国“代表团”工作。

    他说，这项消息，经由马可仕总统命令菲国驻联合国代表团查证确实。

    于是，国民党“感化”政治犯的“仁爱”，又泡汤了！"
"LZZYHY214","李敖自传与回忆","extract_round1","needs_proofread","“感化”李敖惨败","013.我最难忘的一段洗脑.txt","“感化”李敖惨败","115","117","139","1948","9cab78bc36294dfb7310a2109e8ed47c4e60e145","    屡战屡败但却愈挫愈奋的国民党，还是不死心，还是要把人不仁爱的按住来强迫“仁爱”。皇天不负苦心人，国民党的上帝，终于又为国民党提供一个特大号的政治犯，此公不是别人，就是李敖。

    一九七〇年一月里，彭明敏在被国民党全天候软禁下，神秘偷渡到瑞典，并取得政治庇护。消息传来，国民党立刻把我软禁，不分日夜，由专车一辆、专人若干，对我紧迫盯人起来。这一紧迫盯人，先由警察单位派人，后由警总单位接力，前后“跟监”（跟踪监视）了我十四个月，直到我在一九七一年三月十九日被捕为止。

    那时我三十五岁。先在警总保安处押了近一年。第二年二月二十八日，自保安处移军法处看守所，旋以叛乱，被乱判十年。我不请律师、不写答辩状、不上诉，准备就坐它十年，但检察官上诉，说判得太轻了，所以案子不得结。拖到一九七五年，因赶上国民党总裁死后台湾减刑，五月二十二日，改判八年六个月，经过减刑后，所余刑期只有一年多了。十二月二十二日清早，我突然被通知收拾行李，要移送“仁爱教育实验所”，就这样的，我从景美移到土城，开始被国民党“仁爱”了。

    为了优待也为了隔离，国民党把我放到于氏兄弟走后的花园洋房里，开了专班。专班“同学”四人，即李敖、谢聪敏（现在美国）、魏廷朝（现在龟山监狱）、李政一（偷渡出境，现在美国），待遇稍逊于氏兄弟，（冰箱不见了，读物限读《国父遗教》、《总统言论》、《剿匪战史》、《中央日报》、《英文字典》，别的不行。）其他差不多。国民党前后请来的国民党来“上课”的，有陶涤亚、毛树清、项廼光、周道济、王洸、屠炳春、施敏雄、林钟雄、任卓宣、柴松林等等，每周来“上课”一次，我看不起他们，对他们冷眼相向，一言不发。在两旁“陪太子读书”的少将副主任、上校教导长等怕冷场，希望我讨论讨论，我一概不理。我心里想：这些人是些什么嘛！例如毛树清，是当年同我一起在舞厅跳舞的舞友；例如施敏雄，是当年我台中一中老同学施启扬的小弟。他们虽然装做不认识，可是他们怎配来跟我讲课？至于任卓宣，根本是我笔仗时的手下败将，更不足道了。国民党轿车请来这些人来“太岁头上动土”，不是胡闹吗？（我出狱后五年，在台中一中校友会席上，碰到林钟雄，我笑骂他你好胆大，居然敢来替国民党向老大哥“洗脑”！林钟雄连忙打躬作揖，他说他被请去“仁爱庄”，根本不知道给老大哥上课，只以为是给普通政治犯上课，只是去想赚点外快。后来上课时，才知道赫然坐对面的，竟是老大哥！所以原约定上四小时的课，后两小时他再也不敢来了，他说他见了我，又胆怯又惭愧。）

    就这样的，我的牢狱生活就接近了尾声。国民党放我以前，依法要有人做保才能出狱，我拒绝，我说我朋友全跑了，没有保，只剩下一个“朋友”，就是你们“仁爱教育实验所”的教导长汪梦湘上校，此公笔名东方望，给文星写过稿。汪梦湘跑来，说他有职在身，不便保我，我说你老婆没有职务啊，就由你老婆保吧，他还是不敢。后来所方人员偷偷同我母亲商量，提议改由我母亲保我，我得知后大怒，我说保人就可能是每周一次向警察告密被保人一周行踪的人，如我母亲保我，母亲就有每周做线民一次之嫌，这成什么世界！他们无法，就暗示我没保人就有被继续“感化”的可能，我说没保人而继续坐牢的人，我知道不少，可是我就是没保，你们不放我可也。到了一九七六年十一月十九日，我终于胜利，破例无保释放。我出狱那天，他们交给我《国防部绿岛感训监狱开释证明书》一纸，上面有例行印好的《行状及悛悔情形》专栏，中有例行的思想已改正字样。我既未去绿岛，也未悛悔，收到这张证明书，我真又好气又好笑。后来凭此证明书，领到身分证，又重新开始我的“没有青春只有‘斗’”的生涯，这时我四十一岁了。

    如今我四十八岁了，不但依然故我，并且和所有的政治犯一样，毫无被国民党“感化”成功的迹象，我清楚知道：国民党对李敖的“仁爱”，换来的，只是彻底的惨败！

    谁说还不成功呢？

    全世界古往今来，有识之士，都知道政治犯就是政治犯，政治犯是不能“感化”的，当你是他们的敌人，你只是敌人，决非“老师”，你妄想为人师，对他们只是羞辱与恶心，对你只是荒唐和滑稽，你决无胜算希望。“感化”人是何等圣贤的事，你何德何能，妄想化敌为友、妄想化敌为你“学生”？全世界古往今来，从极右的希特勒到极左的斯大林，任何极权者都不敢妄想的事，小于他们的人，又何能有成功的希望？只有妄自尊大和不自量力的人，才会这样一厢情愿吧？

    在我被国民党“仁爱”后四年半（一九八一），我忽然接到“仁爱教育实验所”给我的信，内容是：

    李敖同学：

    同学结训后之生活状况至表关切，特随函附表乙份，请详为填注，并于一周内寄还，俾资参考，谢谢合作！并祝

    万事如意"
"LZZYHY215","李敖自传与回忆","extract_round1","needs_proofread","训导组 启 四月十四日","013.我最难忘的一段洗脑.txt","训导组 启 四月十四日","141","143","143","408","fb529af31c1660bfe8c16c022ab4aa969bc89572","    我收到后，真忍不住，国骂夹杂台骂，通通肏干而出！国民党真是永远教人好气又好笑的一个宝贝党！它完全不想想：谁在出狱以后，还会喜欢接到这种鬼信？除了大脑中真的以为“感化”成功了的人，谁会起草这种鬼信？谁会干这种触人霉头的鲜事？虽然如此，我仍旧相信国民党是真的相信雍正皇帝的，雍正皇帝说：“朕祇承圣训，日以改过望天下之人。……朕赦曾静，正欲使天下臣民，知朕于改过之人，无不可赦之罪，相率而趋于自新之路也。”关在绿岛三十年的政治犯，国民党不准“趋于自新”，理由是“迭经执行监狱考核均乏悛悔实据！”（一九八二年十一月十一日台七十一施字第一九一五二号行政院答立委函）可是，当国民党迫于情势，竟在一九八三年二月二十七日，以“三十年绿岛感化悔悟，四名叛乱犯获得假释”的党报三版头条，告诉我们毕竟“趋于自新”了四个！三个月前关了三十年还怙恶不悛的政治犯，居然三个月后就发现“感化悔悟”了，国民党的“感化”仁政，谁说还不成功呢？"
"LZZYHY216","李敖自传与回忆","extract_round1","needs_proofread","小难民到大学生","014.被封杀的“人民公敌”.txt","小难民到大学生","3","5","17","788","a5c617fb13988c494b71bffc5478b44b3a603f2f","    三十二年前（一九四九）的五月十二号，差十三天十四岁，躺在难民船的甲板上，我到了台湾。那时候难逃成疯逃难成风，兵荒马乱中，我小学文凭都来不及领，反到念了两次初一上。到台湾后，我跳班考进台中一中初二，念到高二完了，高三念了十几天，就自愿休学在家。——我实在受不了那叫人窒息的教育气氛，我决心消极抵抗。

    我父亲是一九二六年在北京大学毕业的，充分具备着北大那种“老子不管儿子”的自由精神，他随我的便，轻松的说：“好！你小子要休学，就休罢!”

    我父亲当时正是台中一中国文科主任，他跑到学校，向教务主任说：“我那宝贝儿子不要念书啦！你们给他办休学手续吧!”

    于是，我蹲在家里，在我那四面是书的两个榻榻米大的书房兼卧室里，痛痛快快的养了一年浩然之气。

    以“在野”之身，我开始向往台大，向往大学教育会带给我一点补偿或安慰，不久以后我走进这个学校的校门，呼吸着远比中学自由的空气，我一度感到满足。

    可是，很快的，大学的生活使我深刻了解所谓高等教育的一面，它令人失望的程度比中等教育尤有过之，尤其是我身历其境的文法学院，其荒谬、迂腐已经到了不成样子的地步，六七个大学外文系的大一英文的教师甚至搞不清William Saroyan是谁；而法律系的一些师生，却连Hugo La Fayette Black都不知道！

    我在学院里生活，可是却对学院的空气感到十分不满，大学教育带给人们的不该是读死书、死读书、甚至读书死，它应该真正培养出一些智慧的才具，培养出一些有骨头、有判断力、有广博知识、同时又有影响力的知识分子。但是，事实上，大学教育在这方面可说是失败的。大学生很少能独立思考、独立判断、特立独行。他们只会抄抄笔记，背背讲义，然后走进教堂或舞会，在教堂里，他们用膝盖；在舞会里，他们用脚跟，他们的神经系统已经下降，他们不会用脑筋！"
"LZZYHY217","李敖自传与回忆","extract_round1","needs_proofread","进入军队","014.被封杀的“人民公敌”.txt","进入军队","19","21","23","293","5b1f49421263b9b7baaf4499478171985fd3b4d6","    带着失望的心情我走出大学，进入军队。一年半的军队生活更凝固了我个人的思想与悍气，因为不是国民党党员，我在野战部队中吃过一般预备军官不太容易吃到的苦，可是我很坚强。一年半从戎投笔的生涯在我的生命里渗进新的酵素，它使我在突然间远离了学院，远离了书卷，远离了跟民间脱节的一群。在军队生活里，我接触到中国民间质朴纯真的一面，而这些质朴与纯真，在我出身的“高等学府”里，早已是教科书上的名词。这段经验使我越来越感到大学教育的失败，在退伍归来，我写着：

    教育好像是一架冷冻机，接近它的时间愈久，人就变成愈冷淡。太多的理智恰像泰戈尔形容的无柄刀子，也许很实际很有用，可是太不可爱了！"
